Student_id,Age,Gender,Academic_level,Country,Avg_Daily_Usage_hours,Most used Platform,Affects Academic Performance,Relationships,Conflict,Sleep Hours per night,Mental health Score,Addicted Score
302,23,Female,Graduate,Greece,8.2,Snapchat,No,In-Relationship,Facebook,5,9,2
303,23,Male,Graduate,China,8.6,Facebook,No,In-Relationship,WhatsApp,7,1,3
304,15,Female,High School,USA,6.6,Snapchat,No,In-Relationship,Instagram,5,9,3
305,25,Female,Graduate,Australia,6.1,LINE,Yes,Complicated,Twitter,8,3,8
306,26,Female,Graduate,UAE,5.6,Linkdin,No,Single,WhatsApp,4,4,4
307,22,Female,Undergraduate,China,4.5,WhatsApp,Yes,In-Relationship,Instagram,7,10,2
308,16,Male,High School,Czech Republic,4,Instagram,No,Complicated,Facebook,8,5,1
309,18,Female,High School,Egypt,6.6,Linkdin,No,Single,Instagram,6,5,7
310,16,Male,High School,Japan,7.5,WhatsApp,Yes,Single,Snapchat,7,10,9
311,17,Male,High School,Singapore,3,Snapchat,Yes,Complicated,Tik-Tok,8,2,10
312,17,Female,High School,Chile,9.1,Tik-Tok,Yes,Complicated,Snapchat,8,9,2
313,22,Male,Undergraduate,Austria,4.4,LINE,Yes,Complicated,LinkedIn,8,10,4
314,19,Male,Undergraduate,Philippines,3.6,Instagram,No,In-Relationship,Instagram,7,2,7
315,23,Male,Graduate,Israel,8.4,Twitter,Yes,Complicated,WhatsApp,4,4,9
316,26,Male,Graduate,Saudi Arabia,9.3,Snapchat,No,In-Relationship,Facebook,7,10,4
317,18,Female,High School,India,5.5,WhatsApp,No,Complicated,Twitter,4,4,3
318,16,Male,High School,Russia,9.6,LINE,Yes,In-Relationship,Twitter,7,1,8
319,17,Male,High School,Australia,3.3,Tik-Tok,No,Single,LinkedIn,6,7,5
320,21,Male,Undergraduate,South Korea,6.1,Instagram,Yes,Complicated,WhatsApp,4,6,7
321,17,Female,High School,Australia,8.8,Facebook,No,Single,LinkedIn,4,10,2
322,17,Female,High School,Colombia,9.3,Twitter,Yes,In-Relationship,Twitter,8,5,10
323,17,Female,High School,Russia,4.5,Snapchat,Yes,Complicated,Instagram,4,4,10
324,15,Male,High School,Indonesia,4.6,Instagram,Yes,In-Relationship,Snapchat,4,3,3
325,24,Female,Graduate,Japan,4.6,Instagram,Yes,Complicated,Snapchat,6,5,6
326,21,Female,Undergraduate,Ireland,3.2,Instagram,No,Complicated,LinkedIn,8,1,1
327,15,Female,High School,Malaysia,6.4,Instagram,Yes,In-Relationship,Twitter,5,6,8
328,22,Male,Undergraduate,Finland,6.2,WhatsApp,No,Complicated,WhatsApp,5,10,2
329,20,Female,Undergraduate,India,5.1,Twitter,Yes,Single,Twitter,5,2,4
330,19,Female,Undergraduate,Austria,3,WhatsApp,Yes,Complicated,WhatsApp,8,7,2
331,19,Female,Undergraduate,Australia,4,Twitter,Yes,Complicated,WhatsApp,5,7,7
332,19,Female,Undergraduate,Norway,9.7,Snapchat,No,Single,WhatsApp,7,8,4
333,23,Female,Graduate,Singapore,8.8,Instagram,Yes,Single,Facebook,4,6,4
334,20,Male,Undergraduate,New Zealand,5.6,Tik-Tok,Yes,Single,Facebook,8,4,2
335,22,Female,Undergraduate,Vietnam,8.6,Tik-Tok,Yes,Single,Facebook,8,7,8
336,21,Female,Undergraduate,Argentina,5.4,Instagram,No,In-Relationship,Instagram,4,9,7
337,25,Female,Graduate,Hungary,7.7,Snapchat,Yes,Complicated,Instagram,8,2,3
338,19,Female,Undergraduate,Turkey,8.3,Twitter,No,Complicated,Twitter,4,4,4
339,25,Female,Graduate,Turkey,6,Snapchat,No,Single,WhatsApp,8,5,3
340,20,Male,Undergraduate,Turkey,3.8,Tik-Tok,No,Single,WhatsApp,5,7,2
341,21,Male,Undergraduate,India,5.5,Snapchat,No,Single,LinkedIn,8,7,6
342,24,Male,Graduate,Vietnam,6.1,Instagram,Yes,Complicated,WhatsApp,8,1,10
343,26,Male,Graduate,Japan,6.9,WhatsApp,No,Complicated,Twitter,4,2,5
344,25,Female,Graduate,Argentina,4.1,Instagram,Yes,Single,Instagram,4,6,4
345,20,Male,Undergraduate,New Zealand,6.2,WhatsApp,No,Single,LinkedIn,7,7,2
346,25,Female,Graduate,Poland,8.5,Snapchat,Yes,In-Relationship,Twitter,4,10,2
347,25,Female,Graduate,Australia,5.5,Linkdin,Yes,In-Relationship,Snapchat,6,1,1
348,17,Female,High School,Turkey,9.9,Snapchat,No,Single,Instagram,5,4,6
349,15,Male,High School,Finland,6.5,Twitter,Yes,Single,LinkedIn,4,3,7
350,21,Female,Undergraduate,Indonesia,9.7,Snapchat,No,Single,WhatsApp,7,6,3
351,20,Female,Undergraduate,Colombia,6.1,Twitter,Yes,In-Relationship,Tik-Tok,4,10,2
352,25,Female,Graduate,Vietnam,7,Tik-Tok,Yes,Single,Instagram,4,9,2
353,25,Female,Graduate,Kenya,8.9,Instagram,Yes,In-Relationship,WhatsApp,6,8,2
354,22,Male,Undergraduate,Romania,8.1,Tik-Tok,No,In-Relationship,Snapchat,5,5,1
355,25,Female,Graduate,Colombia,3.5,Facebook,Yes,In-Relationship,LinkedIn,4,10,8
356,23,Male,Graduate,Israel,3.5,LINE,Yes,Single,Instagram,8,6,5
357,20,Male,Undergraduate,Egypt,4.5,Facebook,No,In-Relationship,Instagram,6,1,2
358,22,Female,Undergraduate,Denmark,4.6,LINE,No,Single,WhatsApp,6,3,1
359,17,Male,High School,Chile,6.9,Linkdin,No,Single,LinkedIn,7,5,6
360,25,Female,Graduate,Chile,6.6,WhatsApp,Yes,Complicated,WhatsApp,4,3,8
361,26,Female,Graduate,South Korea,6.4,Instagram,Yes,Single,Instagram,7,1,3
362,26,Female,Graduate,South Korea,8.9,Twitter,Yes,In-Relationship,LinkedIn,7,1,10
363,22,Female,Undergraduate,Hungary,7.7,Tik-Tok,Yes,Single,Twitter,5,4,3
364,15,Female,High School,USA,9.1,WhatsApp,No,In-Relationship,Instagram,5,3,9
365,16,Female,High School,France,7.3,Tik-Tok,No,Single,Instagram,4,3,3
366,23,Male,Graduate,Hungary,9.5,Instagram,No,Complicated,Instagram,8,1,9
367,18,Female,High School,Colombia,5.8,Facebook,Yes,Single,WhatsApp,4,1,2
368,23,Male,Graduate,Russia,3.2,Snapchat,No,Single,WhatsApp,5,10,7
369,15,Male,High School,UAE,9.1,Facebook,Yes,Single,LinkedIn,5,3,5
370,24,Female,Graduate,Saudi Arabia,7.2,Twitter,No,Complicated,Twitter,7,5,3
371,24,Female,Graduate,Italy,3.6,Instagram,Yes,In-Relationship,Tik-Tok,4,4,1
372,22,Female,Undergraduate,Brazil,5.9,LINE,Yes,In-Relationship,WhatsApp,4,7,6
373,26,Female,Graduate,Germany,4.9,Facebook,Yes,Complicated,Instagram,6,9,3
374,26,Female,Graduate,Netherlands,9.5,WhatsApp,Yes,In-Relationship,WhatsApp,5,9,6
375,26,Male,Graduate,Germany,3.2,Twitter,Yes,Single,Snapchat,6,7,6
376,17,Male,High School,Russia,8.6,WhatsApp,No,In-Relationship,Instagram,4,5,2
377,24,Female,Graduate,Argentina,9.9,Instagram,Yes,Complicated,Instagram,4,8,9
378,17,Male,High School,UK,6.9,Instagram,Yes,Complicated,Instagram,8,2,7
379,24,Male,Graduate,Pakistan,7.1,Facebook,Yes,Single,Instagram,7,3,1
380,17,Male,High School,Switzerland,6.3,LINE,Yes,Complicated,Snapchat,4,10,4
381,20,Male,Undergraduate,Czech Republic,8.7,WhatsApp,No,In-Relationship,Instagram,7,9,4
382,26,Male,Graduate,Norway,9.6,Twitter,Yes,In-Relationship,LinkedIn,8,3,10
383,23,Male,Graduate,Belgium,9.8,Snapchat,Yes,Single,Instagram,4,3,10
384,15,Female,High School,Singapore,5.9,Facebook,Yes,Complicated,WhatsApp,6,2,4
385,16,Female,High School,Kenya,7.9,Snapchat,Yes,Single,Snapchat,8,9,9
386,20,Female,Undergraduate,Italy,3.3,Instagram,Yes,Single,Facebook,6,8,3
387,26,Male,Graduate,Chile,9.5,Linkdin,Yes,In-Relationship,Tik-Tok,7,9,4
388,23,Female,Graduate,India,5.2,WhatsApp,Yes,Complicated,LinkedIn,5,10,6
389,21,Male,Undergraduate,Sweden,8,WhatsApp,Yes,Complicated,Snapchat,7,7,5
390,17,Male,High School,India,5,Instagram,Yes,Single,Instagram,6,7,2
391,19,Male,Undergraduate,Chile,8.3,Instagram,Yes,Single,WhatsApp,6,1,8
392,18,Female,High School,Brazil,7.1,Snapchat,Yes,Complicated,LinkedIn,5,10,7
393,26,Female,Graduate,Sweden,9.6,Instagram,Yes,In-Relationship,LinkedIn,8,4,1
394,22,Female,Undergraduate,Israel,7.1,Snapchat,Yes,Single,Facebook,5,6,7
395,24,Male,Graduate,Japan,8.4,Twitter,No,In-Relationship,Facebook,5,4,2
396,26,Female,Graduate,Kenya,4.6,WhatsApp,Yes,Single,Facebook,8,8,10
397,20,Male,Undergraduate,Thailand,3.9,Instagram,Yes,Single,WhatsApp,6,10,8
398,25,Female,Graduate,Ireland,3.8,Snapchat,No,Single,Facebook,4,1,2
399,20,Male,Undergraduate,China,6,Linkdin,No,In-Relationship,WhatsApp,8,5,6
400,17,Male,High School,South Korea,7.6,Twitter,No,In-Relationship,WhatsApp,4,2,2
401,26,Male,Graduate,New Zealand,5.4,Linkdin,Yes,Single,Instagram,7,4,7
402,25,Female,Graduate,Czech Republic,7.2,Linkdin,No,Single,Instagram,8,9,6
403,25,Male,Graduate,Kenya,7,LINE,Yes,In-Relationship,Instagram,5,10,8
404,26,Male,Graduate,UK,8.8,Tik-Tok,No,Complicated,Twitter,4,9,9
405,19,Male,Undergraduate,Israel,8.9,Instagram,Yes,Complicated,Facebook,6,2,6
406,22,Male,Undergraduate,Canada,8,WhatsApp,Yes,Single,Instagram,6,9,4
407,24,Female,Graduate,South Korea,4,Linkdin,Yes,Complicated,Snapchat,6,4,8
408,24,Male,Graduate,Czech Republic,6.2,WhatsApp,No,In-Relationship,LinkedIn,8,6,3
409,19,Female,Undergraduate,Norway,9.4,Facebook,Yes,Single,Instagram,7,2,9
410,16,Female,High School,Czech Republic,6.4,WhatsApp,Yes,Single,Snapchat,7,9,6
411,20,Female,Undergraduate,Austria,6.7,Tik-Tok,Yes,Single,Facebook,6,4,7
412,23,Female,Graduate,Switzerland,3.9,Instagram,No,In-Relationship,LinkedIn,7,6,2
413,25,Female,Graduate,Canada,5.1,Instagram,Yes,Single,Instagram,6,6,4
414,15,Female,High School,Australia,5.3,Instagram,Yes,Single,WhatsApp,4,9,9
415,23,Female,Graduate,USA,5.9,Facebook,Yes,Single,Twitter,4,1,7
416,20,Male,Undergraduate,Canada,5.7,WhatsApp,No,Single,Snapchat,6,1,8
417,21,Female,Undergraduate,Poland,6.3,Snapchat,Yes,Single,WhatsApp,4,5,2
418,23,Male,Graduate,Argentina,4.2,Instagram,Yes,In-Relationship,Instagram,8,2,5
419,15,Male,High School,UAE,6.1,Facebook,No,In-Relationship,Tik-Tok,7,3,9
420,24,Male,Graduate,Kenya,7,Instagram,Yes,Single,Instagram,7,1,2
421,17,Female,High School,Singapore,4.2,Instagram,Yes,Complicated,Facebook,7,5,4
422,15,Male,High School,Canada,3.9,Linkdin,No,In-Relationship,Instagram,8,1,10
423,25,Female,Graduate,Greece,4,Twitter,No,Complicated,Facebook,6,9,3
424,19,Male,Undergraduate,Austria,6.2,LINE,Yes,Complicated,Instagram,4,1,7
425,17,Female,High School,Pakistan,8.9,Instagram,No,Single,WhatsApp,8,9,5
426,26,Female,Graduate,Spain,9.9,Instagram,No,Single,Instagram,8,7,3
427,20,Male,Undergraduate,Russia,5,WhatsApp,Yes,Single,Facebook,6,1,4
428,24,Male,Graduate,Nigeria,8.7,Twitter,Yes,In-Relationship,Instagram,6,4,10
429,16,Male,High School,USA,6.2,Snapchat,Yes,Single,Snapchat,8,9,9
430,20,Male,Undergraduate,Malaysia,4.1,Tik-Tok,No,Single,Snapchat,5,7,4
431,22,Male,Undergraduate,Turkey,5,WhatsApp,Yes,Single,Instagram,8,8,6
432,18,Female,High School,Turkey,8.3,Instagram,No,Single,Snapchat,7,7,2
433,21,Male,Undergraduate,UAE,3.2,Facebook,Yes,Complicated,Snapchat,4,2,8
434,21,Female,Undergraduate,Romania,4.5,WhatsApp,Yes,Single,Snapchat,8,9,3
435,15,Female,High School,Mexico,6.1,WhatsApp,Yes,Single,Snapchat,8,10,10
436,23,Female,Graduate,Mexico,5.8,Twitter,Yes,Single,Twitter,6,6,1
437,19,Male,Undergraduate,India,6.5,Facebook,Yes,Single,Tik-Tok,8,3,1
438,19,Female,Undergraduate,Japan,7.1,Snapchat,Yes,Single,LinkedIn,8,8,6
439,20,Male,Undergraduate,Malaysia,3.7,Instagram,Yes,Complicated,Facebook,8,9,5
440,18,Female,High School,Finland,5.5,WhatsApp,Yes,In-Relationship,Facebook,6,5,5
441,22,Male,Undergraduate,Argentina,8.8,LINE,Yes,In-Relationship,Snapchat,8,7,7
442,25,Female,Graduate,Netherlands,6.2,Twitter,No,In-Relationship,Twitter,6,9,8
443,19,Male,Undergraduate,New Zealand,5.1,WhatsApp,Yes,Single,WhatsApp,5,1,9
444,18,Female,High School,Philippines,3.6,WhatsApp,Yes,Single,Facebook,7,9,7
445,20,Female,Undergraduate,Pakistan,10,Snapchat,Yes,Single,Facebook,8,5,8
446,24,Male,Graduate,Saudi Arabia,5.8,Facebook,Yes,Complicated,Snapchat,5,3,7
447,19,Male,Undergraduate,Romania,6.7,Snapchat,Yes,Single,LinkedIn,4,8,4
448,21,Male,Undergraduate,Chile,7.8,Tik-Tok,Yes,Complicated,Twitter,8,7,9
449,21,Male,Undergraduate,Mexico,7.4,LINE,Yes,Single,Instagram,7,1,10
450,26,Female,Graduate,Singapore,5.5,Facebook,Yes,Single,Instagram,5,5,3
451,23,Male,Graduate,Nigeria,9.7,Snapchat,Yes,Complicated,LinkedIn,6,1,6
452,18,Female,High School,South Africa,3.9,Instagram,Yes,Single,Facebook,7,3,3
453,23,Female,Graduate,USA,5.4,WhatsApp,No,Single,Snapchat,4,10,8
454,21,Female,Undergraduate,South Korea,8.1,Facebook,Yes,Complicated,Snapchat,6,8,10
455,23,Female,Graduate,Japan,6.3,Tik-Tok,Yes,In-Relationship,Instagram,8,10,1
456,21,Male,Undergraduate,Germany,4.7,WhatsApp,Yes,Single,Snapchat,4,2,1
457,16,Male,High School,Australia,6.8,Facebook,No,Single,LinkedIn,4,4,5
458,20,Male,Undergraduate,Austria,10,Snapchat,No,In-Relationship,Instagram,6,5,2
459,19,Male,Undergraduate,South Korea,3.9,Instagram,Yes,Single,WhatsApp,5,4,4
460,25,Female,Graduate,Portugal,3.5,Instagram,Yes,Single,WhatsApp,8,5,1
461,20,Female,Undergraduate,Sweden,6.3,Instagram,No,Single,Tik-Tok,8,1,5
462,25,Female,Graduate,Israel,9.7,WhatsApp,Yes,Single,Snapchat,7,2,3
463,17,Female,High School,Spain,3.3,Linkdin,Yes,Complicated,LinkedIn,4,1,10
464,18,Female,High School,Nigeria,3.9,LINE,Yes,Complicated,Instagram,4,5,5
465,19,Male,Undergraduate,Malaysia,4.8,LINE,Yes,In-Relationship,Instagram,7,10,4
466,25,Male,Graduate,China,6.2,WhatsApp,Yes,In-Relationship,Instagram,4,10,7
467,24,Female,Graduate,UAE,8.7,WhatsApp,No,Complicated,Tik-Tok,8,5,4
468,20,Male,Undergraduate,Nigeria,5.2,LINE,No,In-Relationship,Instagram,7,10,10
469,16,Female,High School,Vietnam,8.8,WhatsApp,No,Complicated,Twitter,5,3,9
470,25,Female,Graduate,Indonesia,3.5,WhatsApp,Yes,Single,Twitter,6,1,4
471,19,Female,Undergraduate,Canada,7.7,Instagram,No,Single,Twitter,5,10,4
472,23,Female,Graduate,Sweden,6.9,Twitter,Yes,Single,WhatsApp,5,4,7
473,17,Female,High School,Australia,8.3,Instagram,Yes,In-Relationship,Twitter,7,6,2
474,18,Male,High School,Russia,3.6,WhatsApp,Yes,Complicated,Facebook,8,9,3
475,18,Female,High School,Israel,6.4,Snapchat,Yes,Single,Facebook,4,5,1
476,23,Female,Graduate,Belgium,9.2,WhatsApp,Yes,Single,Snapchat,7,8,8
477,26,Male,Graduate,Switzerland,9.7,Instagram,Yes,Single,Twitter,7,8,5
478,16,Female,High School,France,7.5,Facebook,Yes,Single,LinkedIn,6,9,3
479,24,Female,Graduate,Greece,7.2,Instagram,Yes,Single,Twitter,8,8,1
480,17,Male,High School,China,7.1,Snapchat,Yes,In-Relationship,WhatsApp,8,7,10
481,24,Male,Graduate,Indonesia,7.9,LINE,No,Single,Facebook,5,9,3
482,21,Male,Undergraduate,Denmark,9.1,WhatsApp,No,In-Relationship,LinkedIn,4,1,3
483,23,Female,Graduate,Germany,8.4,Tik-Tok,Yes,Single,WhatsApp,6,2,1
484,23,Male,Graduate,Turkey,6.2,Tik-Tok,Yes,Complicated,Tik-Tok,4,1,8
485,23,Male,Graduate,South Africa,4.5,Instagram,Yes,Single,Instagram,8,8,1
486,19,Male,Undergraduate,Spain,7.1,Instagram,Yes,Complicated,Twitter,4,9,6
487,25,Male,Graduate,Switzerland,5.1,Twitter,Yes,In-Relationship,Instagram,8,5,1
488,17,Male,High School,Portugal,5.9,Instagram,Yes,In-Relationship,Facebook,6,4,9
489,23,Male,Graduate,Hungary,7.9,WhatsApp,Yes,Single,WhatsApp,7,9,7
490,17,Female,High School,Hungary,6.5,LINE,Yes,In-Relationship,Snapchat,4,8,3
491,19,Male,Undergraduate,Austria,10,Tik-Tok,Yes,Single,Twitter,6,8,5
492,15,Male,High School,Denmark,6.9,Linkdin,Yes,Single,Instagram,4,5,4
493,23,Male,Graduate,Japan,8.4,Linkdin,Yes,Single,Twitter,7,10,4
494,22,Male,Undergraduate,Mexico,8.9,Facebook,Yes,In-Relationship,Facebook,6,4,6
495,26,Female,Graduate,Pakistan,6.2,Twitter,No,Single,Instagram,4,6,5
496,20,Female,Undergraduate,Indonesia,3.1,Snapchat,Yes,In-Relationship,WhatsApp,5,3,1
497,18,Female,High School,Austria,4.4,Snapchat,Yes,Single,Twitter,8,9,6
498,18,Male,High School,USA,9.1,Twitter,Yes,Single,WhatsApp,7,1,10
499,20,Male,Undergraduate,Czech Republic,3.7,Snapchat,Yes,In-Relationship,LinkedIn,8,3,10
500,26,Female,Graduate,Malaysia,5.9,Linkdin,Yes,Single,LinkedIn,6,8,5
501,18,Female,High School,India,8.6,Twitter,Yes,Single,Snapchat,5,10,9
502,25,Female,Graduate,Greece,9.5,Instagram,Yes,Single,Snapchat,7,10,10
503,23,Male,Graduate,Portugal,8.4,Instagram,Yes,In-Relationship,LinkedIn,4,8,1
504,15,Male,High School,Russia,5,Instagram,Yes,Single,Snapchat,4,1,4
505,21,Male,Undergraduate,Thailand,7.3,Instagram,Yes,Single,Tik-Tok,4,3,3
506,26,Male,Graduate,Belgium,8.5,LINE,Yes,Single,Tik-Tok,8,6,2
507,24,Female,Graduate,Singapore,10,Snapchat,No,Complicated,WhatsApp,6,3,10
508,25,Female,Graduate,Czech Republic,8.7,Linkdin,Yes,Single,Snapchat,6,9,5
509,18,Male,High School,New Zealand,8.4,Twitter,Yes,Single,Instagram,6,8,7
510,16,Male,High School,Poland,5,Snapchat,No,In-Relationship,Facebook,7,10,7
511,26,Male,Graduate,Spain,6.9,LINE,No,Single,Instagram,6,4,9
512,18,Male,High School,Netherlands,5.2,Linkdin,Yes,Complicated,Facebook,7,5,1
513,25,Male,Graduate,France,8.1,Facebook,No,Complicated,Twitter,5,1,8
514,15,Female,High School,Egypt,6.5,Snapchat,No,Single,Twitter,5,8,5
515,19,Male,Undergraduate,Israel,8.3,Snapchat,Yes,Complicated,LinkedIn,8,3,4
516,15,Male,High School,Belgium,9,Facebook,No,Single,Tik-Tok,8,8,10
517,19,Male,Undergraduate,New Zealand,9.1,Snapchat,Yes,Single,Snapchat,8,7,2
518,16,Male,High School,South Africa,6.4,Snapchat,Yes,In-Relationship,Facebook,4,10,10
519,15,Male,High School,Netherlands,8.4,Snapchat,No,Complicated,Facebook,5,5,1
520,21,Male,Undergraduate,Czech Republic,5.7,Snapchat,Yes,Complicated,Facebook,4,7,7
521,22,Male,Undergraduate,Canada,7.2,Instagram,No,Single,Twitter,5,7,7
522,23,Female,Graduate,Argentina,9.1,Snapchat,Yes,In-Relationship,Tik-Tok,6,7,10
523,19,Female,Undergraduate,Vietnam,3.7,WhatsApp,No,Single,Snapchat,6,2,2
524,18,Female,High School,Egypt,4,Tik-Tok,No,Complicated,WhatsApp,5,4,9
525,24,Female,Graduate,Colombia,7.7,Snapchat,Yes,Complicated,Snapchat,4,10,6
526,24,Male,Graduate,Israel,9.2,Linkdin,Yes,Single,Twitter,4,5,4
527,19,Female,Undergraduate,USA,4.2,Linkdin,Yes,Single,WhatsApp,6,4,5
528,19,Female,Undergraduate,Turkey,9.7,Instagram,Yes,Single,Tik-Tok,7,6,8
529,25,Male,Graduate,Poland,4.1,Instagram,No,Single,Instagram,7,2,8
530,26,Female,Graduate,Brazil,9.7,Snapchat,Yes,Single,LinkedIn,4,4,6
531,25,Female,Graduate,Germany,4.5,Instagram,No,Complicated,Instagram,7,10,7
532,16,Male,High School,Bangladesh,7.5,Instagram,Yes,Complicated,Facebook,8,3,5
533,23,Male,Graduate,Poland,5.6,Facebook,No,Single,WhatsApp,7,2,9
534,24,Female,Graduate,Portugal,3.9,Facebook,Yes,Complicated,Instagram,5,8,3
535,18,Male,High School,Chile,5.7,Instagram,Yes,Single,Snapchat,7,7,5
536,16,Female,High School,Canada,8.2,Tik-Tok,Yes,Single,Instagram,6,7,6
537,19,Male,Undergraduate,Poland,8.1,LINE,Yes,Complicated,Tik-Tok,6,8,6
538,26,Female,Graduate,Canada,4.3,WhatsApp,Yes,In-Relationship,WhatsApp,6,5,6
539,18,Male,High School,India,5.7,Instagram,No,In-Relationship,Instagram,6,8,10
540,16,Female,High School,Singapore,4.4,Linkdin,Yes,Single,Facebook,6,2,3
541,20,Female,Undergraduate,China,6.8,Twitter,No,Single,Instagram,4,8,4
542,15,Male,High School,Malaysia,7.2,WhatsApp,Yes,Single,Instagram,8,4,5
543,23,Female,Graduate,Philippines,4.4,Instagram,Yes,Single,Twitter,7,6,2
544,23,Male,Graduate,Malaysia,7.1,Tik-Tok,No,Single,WhatsApp,4,6,7
545,18,Male,High School,Russia,4.2,Snapchat,No,Single,LinkedIn,8,7,3
546,18,Male,High School,Bangladesh,8.2,LINE,Yes,Single,Twitter,5,4,2
547,16,Female,High School,Netherlands,8.4,Snapchat,Yes,Complicated,Instagram,5,1,5
548,21,Male,Undergraduate,Ireland,5.2,Snapchat,No,Single,WhatsApp,5,2,7
549,24,Male,Graduate,UAE,7.7,WhatsApp,Yes,In-Relationship,Twitter,5,7,7
550,26,Male,Graduate,UK,9.7,Snapchat,No,Single,WhatsApp,8,4,6
551,26,Female,Graduate,Singapore,7.2,Instagram,Yes,Complicated,Twitter,5,7,2
552,24,Male,Graduate,Hungary,9.3,Snapchat,Yes,In-Relationship,Tik-Tok,5,10,1
553,22,Female,Undergraduate,South Africa,6.4,Instagram,Yes,In-Relationship,Snapchat,4,6,10
554,19,Female,Undergraduate,Sweden,5.4,Twitter,No,Single,Snapchat,4,4,8
555,17,Male,High School,USA,5.3,Tik-Tok,No,Complicated,LinkedIn,5,7,10
556,20,Female,Undergraduate,Kenya,4.6,Snapchat,No,Complicated,Instagram,6,5,2
557,23,Female,Graduate,USA,4.3,Facebook,Yes,Single,Instagram,6,4,3
558,26,Female,Graduate,Norway,3.6,Linkdin,Yes,Single,Instagram,4,8,7
559,19,Male,Undergraduate,Finland,9.1,Twitter,No,Single,WhatsApp,8,9,8
560,20,Female,Undergraduate,Philippines,4.3,WhatsApp,No,Complicated,Snapchat,4,2,7
561,24,Female,Graduate,Belgium,3.7,WhatsApp,No,Single,Twitter,5,9,7
562,19,Male,Undergraduate,Argentina,7.9,Tik-Tok,Yes,In-Relationship,Twitter,7,6,1
563,16,Male,High School,Czech Republic,6.4,Snapchat,No,Single,Instagram,6,8,7
564,19,Female,Undergraduate,Sweden,3.8,Twitter,No,In-Relationship,Snapchat,5,7,6
565,18,Male,High School,Austria,8.1,Instagram,No,Single,Tik-Tok,8,10,8
566,16,Female,High School,Canada,9.8,Tik-Tok,Yes,In-Relationship,Snapchat,4,7,4
567,16,Male,High School,China,5.6,Linkdin,Yes,Single,Instagram,6,7,3
568,19,Male,Undergraduate,Poland,9.6,Facebook,No,Single,Facebook,8,1,9
569,21,Male,Undergraduate,Malaysia,5.3,Instagram,No,Complicated,LinkedIn,8,7,10
570,22,Female,Undergraduate,Germany,8.1,Tik-Tok,No,Single,Twitter,4,1,9
571,19,Female,Undergraduate,Switzerland,4.9,WhatsApp,Yes,Complicated,LinkedIn,5,8,3
572,19,Female,Undergraduate,China,9.1,LINE,Yes,Complicated,Twitter,5,3,3
573,22,Male,Undergraduate,Bangladesh,6.9,Snapchat,Yes,Single,Instagram,5,9,1
574,23,Male,Graduate,Argentina,8.2,Twitter,No,Complicated,Snapchat,6,2,10
575,15,Male,High School,Italy,6.3,Linkdin,No,In-Relationship,Snapchat,8,1,10
576,17,Female,High School,Czech Republic,5.8,WhatsApp,Yes,Single,Facebook,6,5,4
577,22,Male,Undergraduate,Malaysia,9.9,Tik-Tok,Yes,Single,Twitter,8,5,2
578,26,Male,Graduate,Norway,7.3,Snapchat,No,Complicated,Facebook,5,3,10
579,16,Female,High School,Canada,8.9,Instagram,No,Single,Tik-Tok,8,8,5
580,15,Male,High School,Germany,5.2,Facebook,No,Single,LinkedIn,4,7,3
581,15,Male,High School,Finland,6.8,WhatsApp,No,In-Relationship,Instagram,6,1,2
582,20,Female,Undergraduate,Finland,9.9,Instagram,Yes,Complicated,LinkedIn,4,1,1
583,17,Female,High School,Italy,7.6,Snapchat,No,Complicated,Facebook,7,2,2
584,21,Male,Undergraduate,Greece,9,Snapchat,No,Complicated,Twitter,6,8,6
585,15,Female,High School,Germany,5.3,WhatsApp,No,Complicated,Instagram,5,1,2
586,17,Male,High School,Vietnam,9.5,Instagram,Yes,Single,Twitter,6,2,1
587,23,Female,Graduate,Switzerland,4.7,Snapchat,Yes,Complicated,LinkedIn,8,1,8
588,26,Male,Graduate,Philippines,7.6,Snapchat,Yes,Single,LinkedIn,7,9,10
589,18,Male,High School,Malaysia,5.8,Instagram,Yes,Complicated,Snapchat,8,6,7
590,20,Female,Undergraduate,Netherlands,3.7,Snapchat,No,Complicated,LinkedIn,4,6,6
591,23,Female,Graduate,Czech Republic,9.1,Instagram,Yes,Complicated,Twitter,4,1,1
592,16,Female,High School,Indonesia,6.2,Snapchat,No,Single,LinkedIn,7,7,4
593,18,Male,High School,Nigeria,7.6,Tik-Tok,No,Complicated,Twitter,7,8,7
594,22,Male,Undergraduate,Egypt,9.4,Instagram,Yes,In-Relationship,Instagram,5,7,1
595,23,Female,Graduate,Romania,3.5,Tik-Tok,Yes,Single,Facebook,7,8,10
596,19,Male,Undergraduate,Argentina,8.9,Snapchat,Yes,In-Relationship,Instagram,8,10,3
597,21,Male,Undergraduate,Spain,7.5,Twitter,Yes,Single,WhatsApp,7,10,2
598,18,Female,High School,Malaysia,7.9,Twitter,No,Complicated,Twitter,8,2,10
599,20,Male,Undergraduate,Singapore,8.7,WhatsApp,Yes,Single,Snapchat,7,7,1
600,19,Female,Undergraduate,Argentina,9.9,LINE,No,Complicated,Instagram,8,9,6
601,18,Male,High School,Vietnam,5,Facebook,Yes,Single,WhatsApp,8,8,2
602,24,Male,Graduate,Norway,7.3,Tik-Tok,Yes,Complicated,Instagram,7,5,1
